cab_type,destination,source,id,product_id,name,distance,time_stamp,price,surge_multiplier
Uber,Financial District,Northeastern University,07a5adb8-5703-46a0-ae3d-cbf9faff4676,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,4.57,1544823610058,13.5,1.0
Uber,Financial District,Northeastern University,2e9919fb-803c-4a0e-b708-fd419450c409,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,4.57,1543763583394,,1.0
Uber,Financial District,Northeastern University,6864c672-f06a-461f-9889-212e3913be64,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,4.57,1544924404495,13.5,1.0
Uber,Financial District,Northeastern University,71c9fcc9-8979-4e25-bbb1-88772a896477,6c84fd89-3f11-4782-9b50-97c468b19529,Black,4.57,1543428307899,32.0,1.0
Uber,Financial District,Northeastern University,9ce9e01d-ff8f-4ec6-a960-d2ff02d62457,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,4.57,1544988013945,22.0,1.0
Uber,Financial District,Northeastern University,b191db43-6fb3-4500-92b9-f807d9f475ec,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,4.57,1543462688093,13.5,1.0
Uber,Financial District,South Station,2685a7dd-a112-4c00-9b0d-6321963b8cb0,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,0.54,1543772881256,,1.0
Uber,North End,North Station,3913967e-890b-45d2-a987-b7f28206f1ec,6c84fd89-3f11-4782-9b50-97c468b19529,Black,1.08,1543449819721,15.0,1.0
Uber,North End,North Station,3c09f695-2e63-4f03-998f-dea7fc07c9bd,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,1.08,1544759414027,7.0,1.0
Uber,Financial District,South Station,8920a96c-6ef3-4d77-b444-91667c2cae94,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,0.54,1543363762396,7.0,1.0
Uber,North End,North Station,9c019b1a-7f94-4e0e-97c8-999add7cd321,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,1.08,1544713212192,10.5,1.0
Uber,Fenway,Theatre District,a8e77813-eaf4-46e8-8b08-d646e43e8518,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2.66,1543501982656,15.0,1.0
Uber,North End,North Station,ac3149ed-2c71-47a6-8024-c6d2c0502f0d,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,1.08,1543274114496,,1.0
Uber,Fenway,Theatre District,e3ee6cd4-1fdb-4021-a97a-39e329b8af17,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2.66,1544999714139,20.5,1.0
Uber,Northeastern University,Beacon Hill,10fe2544-2fe6-4571-ac36-041d2157d2db,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,1.97,1545129911822,,1.0
Uber,Northeastern University,Beacon Hill,4907014d-3076-4353-860c-6a51bfbdfdde,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,1.97,1543702679251,14.0,1.0
Uber,Northeastern University,Beacon Hill,4e8b6e88-5c54-4891-be83-b1aeb46d6906,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,1.97,1544761209846,28.5,1.0
Uber,Northeastern University,Beacon Hill,64e211ed-2778-4f6c-88c7-cab60b4e1abd,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,1.97,1543349722467,9.0,1.0
Uber,Northeastern University,Beacon Hill,8122b0c0-d217-47d7-a81e-2b40ff78b648,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,1.97,1544842814383,9.0,1.0
Uber,Northeastern University,Beacon Hill,c0242baa-ec19-4374-86b5-cc7bc62999c6,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,1.97,1543660377979,9.0,1.0
Uber,Northeastern University,Beacon Hill,f95e4576-ac04-493b-ba09-9478d1389af1,6c84fd89-3f11-4782-9b50-97c468b19529,Black,1.97,1543348464590,20.5,1.0
Uber,West End,Northeastern University,3105bdeb-ab02-4183-8a14-03dfda85a3fb,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2.88,1543462148274,9.0,1.0
Uber,West End,Northeastern University,5205a72e-cd7b-4658-8c15-42c35970ea1f,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2.88,1544766306764,9.5,1.0
Uber,West End,Northeastern University,5e2c8ae8-c295-48e0-8d03-ce55837a9873,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2.88,1545138309275,17.5,1.0
Uber,West End,Northeastern University,64d81656-f059-4f2e-8642-8a90abc45a81,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2.88,1543632187814,,1.0
Uber,West End,Northeastern University,b81c49b8-f332-43ea-854c-a605e51c3122,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2.88,1543460348352,26.0,1.0
Uber,West End,Northeastern University,de83c67b-eef9-4a26-a9e9-40a1bcad67d5,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2.88,1544798110849,34.0,1.0
Uber,West End,Northeastern University,ebc99e13-5687-455c-b3f2-e8fe624d3836,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2.88,1545105907032,9.5,1.0
Uber,Financial District,Northeastern University,68afdc1d-51a9-451b-afe5-fbcec66ff5fd,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,4.55,1544739607079,,1.0
Uber,Financial District,Northeastern University,69440d88-7c60-4f19-9786-75b23dc1a3f8,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,4.55,1544891703983,22.0,1.0
Uber,Financial District,Northeastern University,6faa7cc8-28c6-4c8e-993c-56da147c4a33,6c84fd89-3f11-4782-9b50-97c468b19529,Black,4.55,1543594076180,33.0,1.0
Uber,Financial District,Northeastern University,77262637-f15f-4768-9d51-25d900b7b321,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,4.55,1543358902248,13.0,1.0
Uber,Financial District,Northeastern University,b42abe22-6565-4ba9-869d-330931d45ceb,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,4.55,1543287443727,41.5,1.0
Uber,Financial District,Northeastern University,d8e0b190-3549-44fe-9712-2266515d0fa3,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,4.55,1544672110427,13.0,1.0
Uber,Financial District,Northeastern University,e9897d96-a035-4f8f-b8e0-fa93ab4775e6,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,4.55,1543654683114,12.5,1.0
Uber,Haymarket Square,Theatre District,5667943c-c484-4840-97b8-3395eb677f4a,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,1.61,1543448468310,8.0,1.0
Uber,Back Bay,Fenway,071bb77c-8415-4222-9c13-7a516f900764,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,1.5,1544688312866,6.5,1.0
Uber,Back Bay,Fenway,277cd590-dc6f-47f9-a52d-7ede1e7cde58,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,1.5,1543306341909,,1.0
Uber,Back Bay,Fenway,36872cb6-a22a-466a-992e-55ad8cd6e259,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,1.5,1544834109707,7.0,1.0
Uber,Back Bay,Fenway,609814b2-0b83-47b1-bb3f-71547d67d80b,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,1.5,1544715010856,12.5,1.0
Uber,Back Bay,Fenway,8a063337-d1f6-454f-888f-e0d683aa1952,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,1.5,1543815182208,26.5,1.0
Uber,Back Bay,Fenway,9855bf74-d4f7-4657-a2fe-bf03ecc58697,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,1.5,1543400407942,7.0,1.0
Uber,Back Bay,Fenway,f608f990-ff6d-47ad-aff0-baa7adaaec17,6c84fd89-3f11-4782-9b50-97c468b19529,Black,1.5,1543904279032,17.5,1.0
Uber,Haymarket Square,Beacon Hill,0b790e9d-7d56-4d54-b0db-a7aa7131351f,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,1.35,1545148810783,8.0,1.0
Uber,Haymarket Square,Beacon Hill,1bca73a4-4cdb-40ee-acdc-ef46770f1577,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,1.35,1544718004017,26.0,1.0
Uber,Haymarket Square,Beacon Hill,9e6d86b8-d0fc-4574-966e-f07cebb8e5a6,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,1.35,1544757307044,8.0,1.0
Uber,Haymarket Square,Beacon Hill,9f3eddcf-eb0c-4d65-86ac-9a33be4112f5,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,1.35,1544898910967,,1.0
Uber,Haymarket Square,Beacon Hill,acc97348-d080-4d67-846d-1d110a1abbde,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,1.35,1543732984108,8.0,1.0
Uber,Haymarket Square,Beacon Hill,b39f054c-abee-4f0c-9f33-5a0cabc15edf,6c84fd89-3f11-4782-9b50-97c468b19529,Black,1.35,1545095709494,18.5,1.0
Uber,Haymarket Square,Beacon Hill,de23f6cb-81d0-4544-8c46-79842a5df214,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,1.35,1544751905661,13.5,1.0
Uber,Boston University,Financial District,53d07986-b17e-4220-acf0-1ed8a89131f5,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,4.44,1543588982416,12.5,1.0
Uber,Boston University,Financial District,7649c940-e702-4ec3-aafa-82c6f850f295,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,4.44,1543690380107,42.0,1.0
Uber,Boston University,Financial District,7a294e8c-5a49-44cb-b749-07c7d2829d23,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,4.44,1543855982172,11.5,1.0
Uber,Boston University,Financial District,7b815f59-e4fe-46ae-af39-9e3efa3999d5,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,4.44,1543700278821,,1.0
Uber,Boston University,Financial District,b29d4113-ce16-4b13-8101-624c8ac5d95e,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,4.44,1543684376333,27.5,1.0
Uber,Boston University,Financial District,c81648fc-a74c-4302-a6eb-9396076bb25e,6c84fd89-3f11-4782-9b50-97c468b19529,Black,4.44,1544726713864,31.0,1.0
Uber,Boston University,Financial District,ef93d388-e4bf-4102-9ac4-8bb596117c84,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,4.44,1543512480520,12.5,1.0
Uber,Financial District,North End,0175ba5d-1239-4044-a562-56a251410d9a,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,1.22,1543466358653,9.5,1.0
Uber,Financial District,North End,2d30b9ed-046f-47a4-95a9-80c8198ab4fd,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,1.22,1543587477205,13.0,1.0
Uber,Financial District,North End,2eb0da5c-36fe-45bb-9be0-dd129575ecce,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,1.22,1544968508181,26.0,1.0
Uber,Financial District,North End,49283514-f830-4d78-9336-d2c914514ade,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,1.22,1543865281540,9.5,1.0
Uber,Financial District,North End,8ee693ba-8b5f-4aa9-9e2a-a5ffede3ec40,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,1.22,1543318583707,,1.0
Uber,Financial District,North End,95e3202d-9e13-44e1-bb7d-34df63c3f249,6c84fd89-3f11-4782-9b50-97c468b19529,Black,1.22,1543497784305,17.0,1.0
Uber,Financial District,North End,dde183b7-2e82-4942-b61a-e1eeb07ad44c,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,1.22,1543367543461,7.5,1.0
Uber,North Station,Haymarket Square,0d6e2d7f-eff9-4082-80eb-7b78a84cb479,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,0.49,1544694607815,,1.0
Uber,North Station,Haymarket Square,113bd8d8-d040-4255-9e69-779eb8a272f1,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,0.49,1543902180425,7.0,1.0
Uber,North Station,Haymarket Square,542289d7-23bc-4ae1-ae43-640da302aad6,6c84fd89-3f11-4782-9b50-97c468b19529,Black,0.49,1545060003838,15.5,1.0
Uber,North Station,Haymarket Square,85668c58-a6de-451d-9cef-1cf7c4469efa,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,0.49,1545060305384,27.0,1.0
Uber,North Station,Haymarket Square,ac400ff4-20cf-4c9c-a1af-ee042a2d71ae,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,0.49,1543549082379,9.5,1.0
Uber,Haymarket Square,Back Bay,00b9af45-ed12-4dd4-b65e-c6d1307b9ba9,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2.32,1544682910304,9.5,1.0
Uber,Haymarket Square,Back Bay,5697c352-5737-496e-9bea-8c45689db059,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2.32,1543232829773,9.5,1.0
Uber,Haymarket Square,Back Bay,620234ba-b561-4dd9-bcf1-6c66622df7a2,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2.32,1543607890792,15.0,1.0
Uber,Haymarket Square,Back Bay,88005c7b-2833-4a0a-9b4b-22bd0e44ee96,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2.32,1543636083072,31.5,1.0
Uber,Haymarket Square,Back Bay,d07230c9-ea94-47b5-a727-9e9966d5a0be,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2.32,1543710479391,10.0,1.0
Uber,Haymarket Square,Back Bay,d6e16789-ff1f-4616-b5a5-123c9640c232,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2.32,1543430470374,20.5,1.0
Uber,Haymarket Square,Back Bay,fe99d0fa-255d-400b-8e56-be9b10a3f853,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2.32,1543612387841,,1.0
Uber,Haymarket Square,Theatre District,3904d47a-5449-4448-b9a5-9c1d03312ab2,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,1.61,1543781281922,26.0,1.0
Uber,Haymarket Square,Theatre District,5b1febaa-475c-4b12-abf3-fbdb16a4e3fc,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,1.61,1543302923326,7.5,1.0
Uber,Haymarket Square,Theatre District,7bbf9bee-5b17-4060-ad08-4fcf1094b552,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,1.61,1543777082199,,1.0
Uber,Haymarket Square,Theatre District,8e5c883d-9094-408c-a79b-a4f20beadcca,6c84fd89-3f11-4782-9b50-97c468b19529,Black,1.61,1544779208947,17.0,1.0
Uber,Haymarket Square,Theatre District,a69d6628-56fe-4db5-8ac4-651165399e7a,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,1.61,1543708380150,12.5,1.0
Uber,Haymarket Square,Theatre District,c455f123-22b4-457c-b56a-c8ad371f4478,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,1.61,1543831680389,7.5,1.0
Uber,Back Bay,South Station,0613bfb0-8669-4054-89c3-711b7d9c14d2,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,3.44,1543524186118,,1.0
Uber,Back Bay,South Station,0b14654a-863c-4cae-b6f8-3fdacdfea066,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,3.44,1543787279324,37.0,1.0
Uber,Back Bay,South Station,18d1a23f-6b1e-42c4-bd5e-490d23b1447d,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,3.44,1543901879337,18.5,1.0
Uber,Back Bay,South Station,2af706a4-a761-4a28-9daa-e4214d4626b7,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,3.44,1544885114657,11.5,1.0
Uber,Back Bay,South Station,a5d64d65-4ecc-4ed8-8264-294a11e2d7a5,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,3.44,1544851511732,11.5,1.0
Uber,Back Bay,South Station,cbaa8704-d547-4ad2-8cb7-d353838edc37,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,3.44,1545095407812,11.0,1.0
Uber,Back Bay,South Station,e9dcd277-d308-47bb-8de0-5b1ebce062a6,6c84fd89-3f11-4782-9b50-97c468b19529,Black,3.44,1543855082531,25.0,1.0
Uber,Fenway,Back Bay,0ed416f1-94f3-4d31-a087-d5608feebf9c,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,1.34,1544739305868,8.0,1.0
Uber,Fenway,Back Bay,2593ddc2-d338-46c5-9d0e-5a222d255ceb,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,1.34,1543764783866,11.5,1.0
Uber,Fenway,Back Bay,300decbd-da59-4e5d-96a7-352c0a37378e,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,1.34,1543852381725,26.5,1.0
Uber,Fenway,Back Bay,4c2725b5-217f-42ac-b0e5-574d4e931917,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,1.34,1545030908476,7.5,1.0
Uber,Fenway,Back Bay,52b9951e-a555-49d9-8dac-63dd10c22af8,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,1.34,1545102914450,,1.0
Uber,Fenway,Back Bay,7bbf699a-d578-466a-aa39-cb28d7acc7cb,6c84fd89-3f11-4782-9b50-97c468b19529,Black,1.34,1544910913512,17.0,1.0
Uber,Fenway,Back Bay,92201097-369a-43e4-a446-944c7ddc76f7,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,1.34,1543719781098,7.5,1.0
Uber,West End,North End,0e162566-a759-47ea-8b5b-a9248c129909,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,1.16,1543474190787,7.0,1.0
Uber,West End,North End,84568259-a032-42bd-83e4-7dd5d2af8a20,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,1.16,1543445228906,,1.0
Uber,West End,North End,912d902f-1e29-41e7-bb1d-7ebfd9dbe452,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,1.16,1545032103451,7.5,1.0
Uber,West End,North End,94701bce-9c12-4281-98b7-53fd8a3521a8,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,1.16,1543826282652,7.5,1.0
Uber,West End,North End,a1775c3d-e110-4ee3-8bd5-5fbd2b584505,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,1.16,1543242189954,26.0,1.0
Uber,West End,North End,b04175a1-52bd-4984-92c9-f8070a56cea0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,1.16,1543308861867,12.5,1.0
Uber,West End,North End,be73e2a7-7cf8-4a06-9c49-cee278bd535c,6c84fd89-3f11-4782-9b50-97c468b19529,Black,1.16,1543432987707,16.5,1.0
Uber,Theatre District,North End,2a2c5e24-0a52-48a4-a8b4-db4b567a21f0,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,1.41,1544824212512,26.0,1.0
Uber,Theatre District,North End,30c59334-2f8d-474f-8a04-bbf295f6d2c5,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,1.41,1543451528111,14.0,1.0
Uber,Theatre District,North End,5a16cbed-956e-4f95-9ec9-134aabf8bed2,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,1.41,1543600383439,9.0,1.0
Uber,Theatre District,North End,9b7c44c2-4f7f-4fb3-8929-0e3c8ebac23c,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,1.41,1543574883241,9.0,1.0
Uber,Theatre District,North End,b76156fe-df2d-4dcf-ae1a-1455e524ad07,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,1.41,1543441447995,,1.0
Uber,Theatre District,North End,e0e9b52e-464c-436f-b694-44fb083feaaf,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,1.41,1543289961945,9.0,1.0
Uber,Theatre District,North End,f849c84b-183d-4aab-9d71-00d633ca5b74,6c84fd89-3f11-4782-9b50-97c468b19529,Black,1.41,1543329202414,18.5,1.0
Uber,Boston University,West End,2e9b1002-a7ae-4151-be10-2c1c85bccba7,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,1.55,1543752477658,,1.0
Uber,Boston University,West End,46d0f9ba-2246-4cd7-808f-470c59a6bc68,6c84fd89-3f11-4782-9b50-97c468b19529,Black,1.55,1545158409213,16.0,1.0
Uber,Boston University,West End,62e1ff4a-e79b-44ea-9917-3861ab20be6d,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,1.55,1543674177574,7.0,1.0
Uber,Boston University,West End,706f3a06-920b-4e12-85a5-9408e0c0b899,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,1.55,1543398573343,7.0,1.0
Uber,Boston University,West End,8450f35a-ce46-4121-b0e5-17c0069347e3,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,1.55,1543297883350,12.0,1.0
Uber,Boston University,West End,a9e76704-eb68-42a7-82f6-f7d185715485,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,1.55,1543277534925,27.5,1.0
Uber,Boston University,West End,b3b2827e-c852-40aa-a56c-c663eb8cd9bf,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,1.55,1544778610486,7.5,1.0
Uber,Beacon Hill,North End,12738fdf-934f-484b-82c6-0fb56e63d17a,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2.67,1543623786779,11.5,1.0
Uber,Beacon Hill,North End,3d57ffc6-be1c-49b3-b9b8-9e2738c4be64,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2.67,1544878210005,34.0,1.0
Uber,Beacon Hill,North End,91266a5c-9388-413b-823d-d385d853c9b6,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2.67,1544731505274,10.0,1.0
Uber,Beacon Hill,North End,bfc3f343-5893-43bb-9d17-0ab448669340,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2.67,1543810380324,22.5,1.0
Uber,Beacon Hill,North End,bff005db-10d0-4e46-8425-55f62b8bc111,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2.67,1545039314149,16.5,1.0
Uber,Beacon Hill,North End,e8bf92a7-800b-456f-9f98-cc5038abe62a,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2.67,1545027905731,,1.0
Uber,Beacon Hill,North End,f9fddb6e-0ed6-4a37-8ce1-bd204710ab6b,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2.67,1543669683339,11.5,1.0
Uber,West End,Boston University,123b42f1-c118-44ec-a656-bd9b4b1db950,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,3.04,1544742605536,8.5,1.0
Uber,West End,Boston University,3baeaf68-ffaa-4519-afcf-f3ad9c9cbd4d,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,3.04,1544797810564,,1.0
Uber,West End,Boston University,3f2c884a-cd33-463c-ba92-431f4e17fec0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,3.04,1544983206365,8.5,1.0
Uber,West End,Boston University,4ef2edf6-6bc9-404c-b147-1044df777a61,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,3.04,1543465567458,16.0,1.0
Uber,West End,Boston University,b7d811db-549f-437f-9d38-0d00e1aff345,6c84fd89-3f11-4782-9b50-97c468b19529,Black,3.04,1543626485693,24.0,1.0
Uber,West End,Boston University,b94876cc-e0ba-4878-96cb-0abd469a985a,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,3.04,1543457207935,8.5,1.0
Uber,West End,Boston University,bb212713-5cc7-47ea-aef4-4a48e7e3a113,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,3.04,1543319661811,32.5,1.0
Uber,West End,North End,385aaab5-1d19-48a0-b1a8-b99ee465e195,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,1.27,1543667284067,8.5,1.0
Uber,West End,North End,5521a196-fb3f-4885-aed4-be22ed6ea66e,6c84fd89-3f11-4782-9b50-97c468b19529,Black,1.27,1544760308533,17.5,1.0
Uber,West End,North End,8ca1ea26-fb9b-4046-a966-32f3b8ebdcab,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,1.27,1544893515770,13.5,1.0
Uber,West End,North End,c501a9ce-eb39-4c2a-8039-065542c52873,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,1.27,1543298602168,,1.0
Uber,West End,North End,cef645ca-c904-4266-baec-8343d473b726,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,1.27,1543473531731,26.5,1.0
Uber,West End,North End,e88137ea-9ea6-420d-9c09-7a18ebaaa935,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,1.27,1544839205847,6.5,1.0
Uber,West End,North End,ed4b8121-fde8-428e-9113-8c7b549cc237,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,1.27,1545024609874,8.5,1.0
Uber,Theatre District,Fenway,197f60e0-8216-4a0b-837b-2cd21c9ac6d0,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2.66,1544941807878,29.5,1.0
Uber,Theatre District,Fenway,532ced10-eb8c-41fc-81a0-3b4d8b8446ee,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2.66,1543797481678,16.0,1.0
Uber,Theatre District,Fenway,573809d5-0334-4a6b-a87e-2f7ff6ed0e6b,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2.66,1544888106179,9.5,1.0
Uber,Theatre District,Fenway,83cd5592-b3c6-4edd-8097-3a2c84ca7263,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2.66,1545003608004,,1.0
Uber,Theatre District,Fenway,90290538-111e-4ae4-bad8-d7e9c4a58982,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2.66,1544759110921,9.5,1.0
Uber,Theatre District,Fenway,adf52795-b86c-4749-b603-fa9745a73fba,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2.66,1543413367899,20.5,1.0
Uber,Theatre District,Fenway,e818386d-5a5d-417f-8153-eaa9c066f76c,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2.66,1544883604310,7.5,1.0
Uber,North Station,Fenway,0f7adb57-dced-4a0c-b7fb-213ab80ca63c,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,3.1,1543817281937,11.0,1.0
Uber,Beacon Hill,Haymarket Square,0f7b6208-3bd2-48bd-9bcb-3f52ae68fb16,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,1.36,1544708411439,13.0,1.0
Uber,North Station,Fenway,2c68d59e-b893-45b7-9465-62700add2612,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,3.1,1543430468214,32.5,1.0
Uber,Beacon Hill,Haymarket Square,44175361-01c1-41ad-8646-e7d65badf3b3,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,1.36,1543419384650,26.0,1.0
Uber,Beacon Hill,Haymarket Square,5112d16b-5c8c-4357-99ec-d96d07bd42c7,6c84fd89-3f11-4782-9b50-97c468b19529,Black,1.36,1543496277192,17.5,1.0
Uber,Beacon Hill,Haymarket Square,5cdc471e-4cf7-449c-b07a-eec8a19c948f,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,1.36,1544772907018,7.5,1.0
Uber,North Station,Fenway,63c10b2c-68b7-403e-94af-d287669ac7da,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,3.1,1544855107981,11.0,1.0
